trip_id,route_id,start_time,end_time,distance_km,avg_slope,congestion_index,avg_speed,passenger_load,temperature,peak_hour,energy_kwh,source
1862-1-287-1728,1862,17:28:00,17:49:00,5.11,-0.0187,0.653,14.6,0.952,26.5,1,8.21,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1738,1862,17:38:00,17:59:00,5.11,-0.0098,0.77,14.6,0.782,26.5,1,9.12,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1742,1862,17:42:00,18:03:00,5.11,0.0463,0.703,14.6,0.806,26.5,1,14.65,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1752,1862,17:52:00,18:13:00,5.11,-0.0168,0.724,14.6,0.806,26.5,1,8.52,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1756,1862,17:56:00,18:17:00,5.11,-0.0239,0.612,14.6,0.955,26.5,1,8.26,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1806,1862,18:06:00,18:27:00,5.11,-0.0038,0.716,14.6,0.742,25.8,1,8.47,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1810,1862,18:10:00,18:31:00,5.11,-0.0163,0.751,14.6,0.849,25.8,1,8.84,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1820,1862,18:20:00,18:41:00,5.11,0.0248,0.702,14.6,0.697,25.8,1,11.21,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1824,1862,18:24:00,18:45:00,5.11,0.0205,0.593,14.6,0.926,25.8,1,10.87,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1834,1862,18:34:00,18:55:00,5.11,0.0206,0.662,14.6,0.861,25.8,1,10.99,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1838,1862,18:38:00,18:59:00,5.11,0.0371,0.507,14.6,0.865,25.8,1,12.4,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1848,1862,18:48:00,19:09:00,5.11,-0.002,0.788,14.6,0.803,25.8,1,8.72,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1852,1862,18:52:00,19:13:00,5.11,0.0596,0.584,14.6,0.758,25.8,1,15.43,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1902,1862,19:02:00,19:23:00,5.11,0.0334,0.785,14.6,0.782,25.1,1,11.86,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1906,1862,19:06:00,19:27:00,5.11,-0.0179,0.74,14.6,0.876,25.1,1,8.17,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1916,1862,19:16:00,19:37:00,5.11,0.0449,0.692,14.6,0.837,25.1,1,12.76,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1920,1862,19:20:00,19:41:00,5.11,-0.0111,0.657,14.6,0.891,25.1,1,8.46,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1930,1862,19:30:00,19:51:00,5.11,0.0308,0.796,14.6,0.909,25.1,1,11.99,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1934,1862,19:34:00,19:55:00,5.11,-0.0112,0.792,14.6,0.737,25.1,1,7.36,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1944,1862,19:44:00,20:05:00,5.11,0.0331,0.688,14.6,0.928,25.1,1,12.28,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1948,1862,19:48:00,20:09:00,5.11,0.0361,0.57,14.6,0.759,25.1,1,13.18,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-1958,1862,19:58:00,20:19:00,5.11,0.0136,0.544,14.6,0.67,25.1,1,8.98,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2002,1862,20:02:00,20:23:00,5.11,0.026,0.268,14.6,0.35,24.3,0,9.38,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2012,1862,20:12:00,20:33:00,5.11,0.0122,0.413,14.6,0.55,24.3,0,8.17,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2016,1862,20:16:00,20:37:00,5.11,-0.0061,0.247,14.6,0.588,24.3,0,6.18,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2026,1862,20:26:00,20:47:00,5.11,0.0126,0.255,14.6,0.303,24.3,0,7.92,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2030,1862,20:30:00,20:51:00,5.11,0.0317,0.221,14.6,0.53,24.3,0,10.5,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2040,1862,20:40:00,21:01:00,5.11,-0.012,0.307,14.6,0.255,24.3,0,6.35,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2044,1862,20:44:00,21:05:00,5.11,0.0278,0.435,14.6,0.439,24.3,0,10.57,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2054,1862,20:54:00,21:15:00,5.11,0.0584,0.292,14.6,0.467,24.3,0,14.34,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2058,1862,20:58:00,21:19:00,5.11,0.0046,0.326,14.6,0.273,24.3,0,7.13,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2108,1862,21:08:00,21:29:00,5.11,0.0475,0.179,14.6,0.304,23.6,0,12.31,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2112,1862,21:12:00,21:33:00,5.11,0.0528,0.185,14.6,0.339,23.6,0,13.27,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2122,1862,21:22:00,21:43:00,5.11,0.0441,0.265,14.6,0.418,23.6,0,12.74,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2126,1862,21:26:00,21:47:00,5.11,-0.0179,0.162,14.6,0.427,23.6,0,7.47,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2136,1862,21:36:00,21:57:00,5.11,-0.0035,0.301,14.6,0.516,23.6,0,7.17,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2140,1862,21:40:00,22:01:00,5.11,0.0554,0.364,14.6,0.416,23.6,0,14.15,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2150,1862,21:50:00,22:11:00,5.11,-0.0081,0.212,14.6,0.404,23.6,0,7.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2154,1862,21:54:00,22:15:00,5.11,-0.0012,0.23,14.6,0.468,23.6,0,6.78,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2204,1862,22:04:00,22:25:00,5.11,0.0206,0.382,14.6,0.278,22.8,0,9.66,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2208,1862,22:08:00,22:29:00,5.11,0.0598,0.309,14.6,0.278,22.8,0,13.45,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2218,1862,22:18:00,22:39:00,5.11,0.0407,0.422,14.6,0.525,22.8,0,12.65,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2222,1862,22:22:00,22:43:00,5.11,0.002,0.262,14.6,0.592,22.8,0,6.54,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2232,1862,22:32:00,22:53:00,5.11,0.0479,0.201,14.6,0.331,22.8,0,11.95,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2236,1862,22:36:00,22:57:00,5.11,0.0408,0.368,14.6,0.254,22.8,0,11.61,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2246,1862,22:46:00,23:07:00,5.11,-0.0092,0.164,14.6,0.242,22.8,0,6.31,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2250,1862,22:50:00,23:11:00,5.11,0.003,0.214,14.6,0.545,22.8,0,6.96,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2300,1862,23:00:00,23:21:00,5.11,0.0284,0.393,14.6,0.561,22.2,0,10.69,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2304,1862,23:04:00,23:25:00,5.11,0.057,0.347,14.6,0.493,22.2,0,14.66,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2314,1862,23:14:00,23:35:00,5.11,0.0494,0.366,14.6,0.583,22.2,0,13.22,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2318,1862,23:18:00,23:39:00,5.11,0.0273,0.381,14.6,0.51,22.2,0,10.7,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2328,1862,23:28:00,23:49:00,5.11,0.0464,0.295,14.6,0.329,22.2,0,13.14,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2332,1862,23:32:00,23:53:00,5.11,0.0551,0.28,14.6,0.499,22.2,0,13.27,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2342,1862,23:42:00,24:03:00,5.11,-0.0234,0.294,14.6,0.326,22.2,0,5.85,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2346,1862,23:46:00,24:07:00,5.11,0.0023,0.177,14.6,0.366,22.2,0,7.49,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2356,1862,23:56:00,24:17:00,5.11,-0.0135,0.405,14.6,0.314,22.2,0,5.94,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2400,1862,24:00:00,24:21:00,5.11,0.0033,0.319,14.6,0.291,21.7,0,7.26,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2410,1862,24:10:00,24:31:00,5.11,-0.0184,0.195,14.6,0.386,21.7,0,7.12,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2414,1862,24:14:00,24:35:00,5.11,-0.0164,0.346,14.6,0.491,21.7,0,6.81,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2424,1862,24:24:00,24:45:00,5.11,0.0268,0.165,14.6,0.592,21.7,0,9.82,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-1-287-2428,1862,24:28:00,24:49:00,5.11,0.0499,0.367,14.6,0.369,21.7,0,13.38,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0545,1862,05:45:00,06:06:00,4.5,0.0045,0.255,12.86,0.248,22.2,0,5.95,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0549,1862,05:49:00,06:10:00,4.5,0.0523,0.403,12.86,0.587,22.2,0,13.12,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0559,1862,05:59:00,06:20:00,4.5,0.0588,0.169,12.86,0.431,22.2,0,12.79,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0603,1862,06:03:00,06:24:00,4.5,0.0193,0.242,12.86,0.571,22.8,0,9.78,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0613,1862,06:13:00,06:34:00,4.5,0.0179,0.388,12.86,0.569,22.8,0,7.99,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0617,1862,06:17:00,06:38:00,4.5,0.047,0.353,12.86,0.259,22.8,0,11.36,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0627,1862,06:27:00,06:48:00,4.5,-0.0115,0.16,12.86,0.326,22.8,0,5.26,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0631,1862,06:31:00,06:52:00,4.5,0.0267,0.234,12.86,0.504,22.8,0,8.93,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0641,1862,06:41:00,07:02:00,4.5,0.0044,0.401,12.86,0.426,22.8,0,6.93,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0645,1862,06:45:00,07:06:00,4.5,-0.0023,0.19,12.86,0.447,22.8,0,5.53,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0655,1862,06:55:00,07:16:00,4.5,0.0413,0.444,12.86,0.356,22.8,0,10.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0659,1862,06:59:00,07:20:00,4.5,-0.0084,0.27,12.86,0.394,22.8,0,6.22,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0709,1862,07:09:00,07:30:00,4.5,0.0299,0.636,12.86,0.925,23.6,1,10.46,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0713,1862,07:13:00,07:34:00,4.5,0.0432,0.588,12.86,0.841,23.6,1,11.9,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0723,1862,07:23:00,07:44:00,4.5,0.0136,0.753,12.86,0.879,23.6,1,9.07,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0727,1862,07:27:00,07:48:00,4.5,0.0468,0.764,12.86,0.653,23.6,1,11.8,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0737,1862,07:37:00,07:58:00,4.5,0.0106,0.731,12.86,0.807,23.6,1,8.53,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0741,1862,07:41:00,08:02:00,4.5,0.0066,0.771,12.86,0.798,23.6,1,7.97,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0751,1862,07:51:00,08:12:00,4.5,0.0063,0.605,12.86,0.943,23.6,1,7.34,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0755,1862,07:55:00,08:16:00,4.5,0.0567,0.631,12.86,0.623,23.6,1,12.35,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0805,1862,08:05:00,08:26:00,4.5,-0.0218,0.521,12.86,0.612,24.3,1,6.38,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0809,1862,08:09:00,08:30:00,4.5,0.0516,0.598,12.86,0.89,24.3,1,12.84,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0819,1862,08:19:00,08:40:00,4.5,0.0315,0.52,12.86,0.847,24.3,1,10.46,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0823,1862,08:23:00,08:44:00,4.5,0.0473,0.561,12.86,0.881,24.3,1,11.55,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0833,1862,08:33:00,08:54:00,4.5,0.0178,0.771,12.86,0.833,24.3,1,8.96,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0837,1862,08:37:00,08:58:00,4.5,0.0248,0.529,12.86,0.765,24.3,1,9.63,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0847,1862,08:47:00,09:08:00,4.5,0.0504,0.694,12.86,0.883,24.3,1,12.57,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0851,1862,08:51:00,09:12:00,4.5,-0.0213,0.628,12.86,0.929,24.3,1,6.08,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0901,1862,09:01:00,09:22:00,4.5,0.0575,0.557,12.86,0.732,25.1,1,12.81,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0905,1862,09:05:00,09:26:00,4.5,0.0039,0.63,12.86,0.804,25.1,1,7.33,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0915,1862,09:15:00,09:36:00,4.5,-0.0088,0.74,12.86,0.874,25.1,1,6.92,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0919,1862,09:19:00,09:40:00,4.5,0.023,0.776,12.86,0.775,25.1,1,9.52,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0929,1862,09:29:00,09:50:00,4.5,-0.019,0.681,12.86,0.709,25.1,1,7.7,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0933,1862,09:33:00,09:54:00,4.5,0.0215,0.73,12.86,0.88,25.1,1,8.64,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0943,1862,09:43:00,10:04:00,4.5,0.0122,0.586,12.86,0.634,25.1,1,8.18,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0947,1862,09:47:00,10:08:00,4.5,0.0173,0.676,12.86,0.698,25.1,1,9.1,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-0957,1862,09:57:00,10:18:00,4.5,0.032,0.723,12.86,0.739,25.1,1,10.17,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1001,1862,10:01:00,10:22:00,4.5,0.0554,0.182,12.86,0.314,25.8,0,11.73,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1011,1862,10:11:00,10:32:00,4.5,0.0537,0.366,12.86,0.3,25.8,0,11.79,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1015,1862,10:15:00,10:36:00,4.5,-0.007,0.269,12.86,0.34,25.8,0,6.57,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1025,1862,10:25:00,10:46:00,4.5,0.0247,0.297,12.86,0.477,25.8,0,9.29,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1029,1862,10:29:00,10:50:00,4.5,0.0048,0.439,12.86,0.561,25.8,0,7.67,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1039,1862,10:39:00,11:00:00,4.5,0.0111,0.259,12.86,0.452,25.8,0,7.89,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1043,1862,10:43:00,11:04:00,4.5,0.053,0.257,12.86,0.36,25.8,0,11.73,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1053,1862,10:53:00,11:14:00,4.5,0.0521,0.307,12.86,0.481,25.8,0,12.08,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1057,1862,10:57:00,11:18:00,4.5,-0.0068,0.187,12.86,0.352,25.8,0,5.98,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1107,1862,11:07:00,11:28:00,4.5,0.0513,0.343,12.86,0.336,26.5,0,11.73,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1111,1862,11:11:00,11:32:00,4.5,0.0443,0.366,12.86,0.297,26.5,0,11.77,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1121,1862,11:21:00,11:42:00,4.5,0.0524,0.309,12.86,0.28,26.5,0,11.73,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1125,1862,11:25:00,11:46:00,4.5,-0.0009,0.354,12.86,0.279,26.5,0,6.44,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1135,1862,11:35:00,11:56:00,4.5,-0.0018,0.216,12.86,0.35,26.5,0,6.65,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1139,1862,11:39:00,12:00:00,4.5,0.0172,0.311,12.86,0.556,26.5,0,8.03,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1149,1862,11:49:00,12:10:00,4.5,-0.0005,0.415,12.86,0.243,26.5,0,6.17,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
1862-2-287-1153,1862,11:53:00,12:14:00,4.5,0.0333,0.365,12.86,0.308,26.5,0,10.6,GTFS distance/timing + HKO temperature + literature-style calibrated simulation
